trade_date,trade_time,open,high,low,close,volume,rsi_h4,rsi_d1,signal,forward_1,forward_3,forward_6
1981-05-18,00:00:00,0.8486,0.8489,0.8485,0.8488,61,18.777292576419214,18.777292576419214,OVERSOLD_ALIGN,-0.3298774740810585,-0.801131008482567,-1.4844486333647438
1981-05-19,00:00:00,0.846,0.8468,0.8454,0.846,281,19.90740740740742,19.90740740740742,OVERSOLD_ALIGN,0.6264775413711551,-0.10638297872340567,-0.4255319148936096
1981-07-06,00:00:00,0.7985,0.7987,0.798,0.7982,111,18.485915492957716,18.485915492957716,OVERSOLD_ALIGN,0.2129792032072206,-0.26309195690303067,0.43848659483837976
1981-08-04,00:00:00,0.7732,0.7748,0.7716,0.7731,631,19.69696969696969,19.69696969696969,OVERSOLD_ALIGN,0.8407709222610206,-0.14228430992109556,0.9701202949165634
1981-09-15,00:00:00,0.8383,0.8399,0.8367,0.8383,641,82.74231678487001,82.74231678487001,OVERBOUGHT_ALIGN,1.2048192771084334,2.9822259334367067,1.38375283311463
1981-09-16,00:00:00,0.8484,0.8496,0.8475,0.8484,421,82.66033254156775,82.66033254156775,OVERBOUGHT_ALIGN,0.5304101838755243,3.2178217821782167,-0.6600660066006658
1981-09-17,00:00:00,0.8529,0.8579,0.8485,0.8529,1881,87.17647058823538,87.17647058823538,OVERBOUGHT_ALIGN,1.21936921092742,0.4455387501465618,-1.5359362176105054
1981-09-18,00:00:00,0.8634,0.8652,0.8614,0.8633,751,87.51431844215357,87.51431844215357,OVERBOUGHT_ALIGN,1.4363488937796918,-1.5521834819877178,-2.4325263523688068
1981-09-21,00:00:00,0.8756,0.8768,0.8746,0.8757,431,89.87854251012145,89.87854251012145,OVERBOUGHT_ALIGN,-2.1696928171748335,-3.7569944044764236,-3.562863994518671
1982-04-28,00:00:00,0.8301,0.8303,0.83,0.8302,51,84.09785932721721,84.09785932721721,OVERBOUGHT_ALIGN,0.7468079980727514,0.7347627077812567,2.3247410262587307
1982-04-29,00:00:00,0.8367,0.8368,0.8359,0.8364,151,87.98955613577014,87.98955613577014,OVERBOUGHT_ALIGN,0.2869440459110423,-0.13151602104256216,2.295552367288378
1982-04-30,00:00:00,0.8389,0.8391,0.8387,0.8388,71,88.14432989690711,88.14432989690711,OVERBOUGHT_ALIGN,-0.2980448259418153,0.6080114449213154,1.8478779208392895
1982-05-03,00:00:00,0.8363,0.8363,0.8363,0.8363,1,82.16080402010054,82.16080402010054,OVERBOUGHT_ALIGN,-0.11957431543704422,1.578380963768981,2.511060624177915
1982-05-04,00:00:00,0.8352,0.8368,0.8339,0.8353,571,84.71502590673575,84.71502590673575,OVERBOUGHT_ALIGN,1.0295702142942584,2.430264575601578,2.4182928289237395
1982-05-05,00:00:00,0.8438,0.8453,0.8428,0.8439,491,90.57017543859655,90.57017543859655,OVERBOUGHT_ALIGN,0.6635857329067484,1.2323735039696604,0.6872852233677009
1982-05-06,00:00:00,0.8494,0.8522,0.8466,0.8495,1111,91.40000000000005,91.40000000000005,OVERBOUGHT_ALIGN,0.7180694526191871,0.9181871689228861,-0.14125956444967377
1982-05-07,00:00:00,0.8559,0.8573,0.8539,0.8556,651,91.84060721062623,91.84060721062623,OVERBOUGHT_ALIGN,-0.15194015895279087,-0.011687704534828073,-1.36746143057504
1982-05-10,00:00:00,0.8541,0.8557,0.8529,0.8543,541,88.82235528942107,88.82235528942107,OVERBOUGHT_ALIGN,0.3511646962425381,-0.5384525342385506,-1.1120215381013643
1982-05-11,00:00:00,0.8573,0.8573,0.8568,0.8573,101,89.21001926782264,89.21001926782264,OVERBOUGHT_ALIGN,-0.2099615070570294,-1.0498075352851859,-1.7030211127959813
1982-05-12,00:00:00,0.8556,0.8565,0.8546,0.8555,371,87.52362948960312,87.52362948960312,OVERBOUGHT_ALIGN,-0.6779661016949184,-1.3559322033898369,-1.0403272939801307
1982-06-01,00:00:00,0.8228,0.8228,0.8228,0.8228,1,17.99628942486092,17.99628942486092,OVERSOLD_ALIGN,0.5104521147301874,0.5712202236266453,-1.4827418570734066
1982-06-10,00:00:00,0.8101,0.8106,0.8097,0.81,171,17.553191489361737,17.553191489361737,OVERSOLD_ALIGN,0.9629629629629528,-0.2469135802469138,-1.8888888888889
1982-06-14,00:00:00,0.8075,0.8075,0.8075,0.8075,1,18.390804597701077,18.390804597701077,OVERSOLD_ALIGN,0.06191950464396978,-1.0402476780185712,-1.622291021671827
1982-06-23,00:00:00,0.7922,0.7942,0.7893,0.7921,971,19.79695431472075,19.79695431472075,OVERSOLD_ALIGN,-0.2398687034465361,-0.8458527963641004,0.26511804065143174
1982-06-24,00:00:00,0.7901,0.7905,0.7895,0.7902,191,19.27512355848428,19.27512355848428,OVERSOLD_ALIGN,-0.39230574538091517,0.7466464186281974,-0.10124019235636837
1982-10-29,00:00:00,0.7639,0.7641,0.7635,0.7636,91,15.217391304347444,15.217391304347444,OVERSOLD_ALIGN,0.45835515976952057,-0.0523834468307957,-1.2702985856469264
1982-11-04,00:00:00,0.7589,0.7592,0.7583,0.7589,181,19.74110032362485,19.74110032362485,OVERSOLD_ALIGN,-0.10541573329819777,-0.14494663328501645,-0.4743707998418827
1982-11-05,00:00:00,0.7581,0.7581,0.7581,0.7581,1,19.426751592356894,19.426751592356894,OVERSOLD_ALIGN,-0.5540166204986126,0.0923361034164403,-0.22424482258277734
1982-11-08,00:00:00,0.754,0.7547,0.7534,0.7539,251,17.528735632184137,17.528735632184137,OVERSOLD_ALIGN,0.5173099880620791,0.19896538002386865,0.8887120307733173
1982-11-26,00:00:00,0.7814,0.7829,0.7805,0.7817,451,84.57711442786051,84.57711442786051,OVERBOUGHT_ALIGN,0.601253677881545,1.4327747217602789,3.390047332736354
1982-11-29,00:00:00,0.7866,0.7871,0.7858,0.7864,241,84.87804878048763,84.87804878048763,OVERBOUGHT_ALIGN,0.9155645981688687,1.894710071210583,2.4669379450661206
1982-11-30,00:00:00,0.7937,0.7943,0.7933,0.7936,191,86.86440677966085,86.86440677966085,OVERBOUGHT_ALIGN,-0.08820564516128061,1.5877016129032326,0.9576612903225871
1982-12-01,00:00:00,0.7929,0.7929,0.7929,0.7929,1,92.13483146067428,92.13483146067428,OVERBOUGHT_ALIGN,1.0594021944759695,1.929625425652665,0.6053726825576888
1982-12-02,00:00:00,0.8016,0.8039,0.7991,0.8013,931,93.56060606060613,93.56060606060613,OVERBOUGHT_ALIGN,0.6115063022588314,0.5615874204417757,-0.5241482590789943
1982-12-03,00:00:00,0.8062,0.8062,0.8062,0.8062,1,93.99293286219088,93.99293286219088,OVERBOUGHT_ALIGN,0.24807740014884666,-0.6201935003721166,-2.0962540312577556
1982-12-06,00:00:00,0.8083,0.8112,0.8054,0.8082,1151,93.75000000000006,93.75000000000006,OVERBOUGHT_ALIGN,-0.2969561989606618,-1.2991833704528661,-0.8661222469685729
1982-12-07,00:00:00,0.806,0.8067,0.8051,0.8058,301,90.42553191489367,90.42553191489367,OVERBOUGHT_ALIGN,-0.5708612558947552,-1.079672375279217,-0.8687019111442053
1982-12-08,00:00:00,0.8013,0.8039,0.7989,0.8012,991,83.02207130730064,83.02207130730064,OVERBOUGHT_ALIGN,-0.43684473290065634,-1.4852720918622093,2.9455816275586564
1983-02-02,00:00:00,0.7857,0.7889,0.7842,0.7856,931,17.069892473118216,17.069892473118216,OVERSOLD_ALIGN,0.7892057026476558,1.6929735234216001,3.2713849287169117
1983-04-01,00:00:00,0.8057,0.8058,0.8055,0.8058,51,19.140624999999474,19.140624999999474,OVERSOLD_ALIGN,0.19856043683296673,0.5460412012906517,0.16133035492679063
1983-05-24,00:00:00,0.7843,0.7843,0.7837,0.784,91,18.47389558232949,18.47389558232949,OVERSOLD_ALIGN,0.21683673469386783,-0.7653061224489802,-1.9260204081632655
1983-05-26,00:00:00,0.7836,0.7838,0.7827,0.7834,201,15.9851301115241,15.9851301115241,OVERSOLD_ALIGN,-0.6893030380393107,-2.106203727342349,-2.6933877967832536
1983-05-27,00:00:00,0.7778,0.7783,0.7778,0.778,81,9.67741935483842,9.67741935483842,OVERSOLD_ALIGN,-0.6041131105398506,-1.1696658097686372,-2.0951156812339304
1983-05-31,00:00:00,0.7733,0.7749,0.7708,0.7733,821,8.875739644970139,8.875739644970139,OVERSOLD_ALIGN,-0.8276218802534543,-0.5172636751584124,-1.5647226173541962
1983-06-01,00:00:00,0.7667,0.7674,0.7657,0.7669,321,4.370179948585928,4.370179948585928,OVERSOLD_ALIGN,0.260790194288695,-0.5998174468640042,-0.5476594080062566
1983-06-02,00:00:00,0.769,0.7696,0.7673,0.7689,451,9.319899244332333,9.319899244332333,OVERSOLD_ALIGN,0.05202236961893041,-0.9364026531408485,-0.5722460658083067
1983-06-03,00:00:00,0.7693,0.7693,0.7693,0.7693,1,10.539845758354502,10.539845758354502,OVERSOLD_ALIGN,-0.9099181073703375,-1.052905238528532,-0.36396724294813787
1983-06-06,00:00:00,0.7622,0.7624,0.7622,0.7623,31,10.199004975124126,10.199004975124126,OVERSOLD_ALIGN,-0.07870916961825186,0.0524727797455158,0.0524727797455158
1983-06-07,00:00:00,0.7617,0.7623,0.7614,0.7617,181,10.049019607842922,10.049019607842922,OVERSOLD_ALIGN,-0.06564264145989969,0.36759879217538577,-0.039385584875945644
1983-06-08,00:00:00,0.7611,0.7616,0.7603,0.7612,251,10.327455919395248,10.327455919395248,OVERSOLD_ALIGN,0.19705727798214095,0.6962690488702011,0.6174461376773565
1983-06-09,00:00:00,0.7627,0.7627,0.7626,0.7627,21,14.854111405835454,14.854111405835454,OVERSOLD_ALIGN,0.23600367116820672,0.0,0.35400550675231734
1983-06-10,00:00:00,0.7644,0.765,0.7632,0.7645,351,18.7817258883246,18.7817258883246,OVERSOLD_ALIGN,0.2616088947024201,-0.40549378678874975,0.470896010464362
1983-06-15,00:00:00,0.7613,0.7617,0.7611,0.7614,111,19.39546599496211,19.39546599496211,OVERSOLD_ALIGN,0.5910165484633648,0.8799579721565589,1.720514841082217
1983-07-13,00:00:00,0.7567,0.7568,0.7565,0.7568,51,14.229249011858144,14.229249011858144,OVERSOLD_ALIGN,0.14534883720930097,-0.40961945031712366,0.14534883720930097
1983-07-14,00:00:00,0.758,0.7587,0.7563,0.7579,471,18.076923076923478,18.076923076923478,OVERSOLD_ALIGN,-0.712495052117703,-0.474996701411802,-0.40902493732682305
1983-07-15,00:00:00,0.7523,0.7527,0.7517,0.7525,181,13.311688311688528,13.311688311688528,OVERSOLD_ALIGN,0.15946843853821793,0.9036544850498377,-0.26578073089701026
1983-07-18,00:00:00,0.7536,0.7549,0.7529,0.7537,391,18.996415770609758,18.996415770609758,OVERSOLD_ALIGN,0.07960727079739073,0.557250895581794,-0.5705187740480405
1983-08-09,00:00:00,0.7266,0.727,0.7256,0.7267,271,11.004784688995102,11.004784688995102,OVERSOLD_ALIGN,-1.2797578092748003,-1.114627769368377,2.0503646621714635
1983-08-10,00:00:00,0.7176,0.7178,0.7173,0.7174,81,9.255533199195071,9.255533199195071,OVERSOLD_ALIGN,-0.2927237245609131,0.9339280735990978,3.3454139949818664
1983-08-11,00:00:00,0.7153,0.7154,0.7153,0.7153,21,9.445585215605647,9.445585215605647,OVERSOLD_ALIGN,0.4613448902558324,2.6003075632601633,2.9218509716202874
1983-08-12,00:00:00,0.7187,0.7195,0.718,0.7186,291,16.56184486373155,16.56184486373155,OVERSOLD_ALIGN,0.7653771221820136,3.2006679654884524,3.465070971333152
1983-10-05,00:00:00,0.7549,0.7579,0.7532,0.7548,931,83.51351351351354,83.51351351351354,OVERBOUGHT_ALIGN,0.3577106518282889,-0.03974562798093243,-0.9671436142024342
1983-10-06,00:00:00,0.7574,0.7579,0.7568,0.7575,211,83.1491712707182,83.1491712707182,OVERBOUGHT_ALIGN,0.5808580858085901,-1.2409240924092362,-0.5940594059405873
1983-10-07,00:00:00,0.762,0.7621,0.7616,0.7619,91,84.4387755102041,84.4387755102041,OVERBOUGHT_ALIGN,-0.9712560703504493,-1.5356345977162413,-0.7612547578422401
1983-11-07,00:00:00,0.7302,0.7313,0.7301,0.7302,241,12.244897959183618,12.244897959183618,OVERSOLD_ALIGN,-0.09586414680908284,0.7806080525883372,-0.36976170912077855
1983-11-08,00:00:00,0.7295,0.7295,0.7295,0.7295,1,12.209302325581376,12.209302325581376,OVERSOLD_ALIGN,0.4386566141192571,0.10966415352980285,-0.5620287868403006
1983-11-09,00:00:00,0.7325,0.7334,0.7311,0.7327,441,18.817204301075094,18.817204301075094,OVERSOLD_ALIGN,0.436740821618668,-0.28661116418725135,-1.2965743141804371
1984-01-06,00:00:00,0.6961,0.6962,0.696,0.696,31,19.90740740740746,19.90740740740746,OVERSOLD_ALIGN,-0.7471264367816067,-0.8764367816091946,0.48850574712644684
1984-01-09,00:00:00,0.6905,0.6912,0.6894,0.6908,331,12.334801762114623,12.334801762114623,OVERSOLD_ALIGN,0.43427909669947923,-0.20266357845975055,0.7527504342790943
1984-01-10,00:00:00,0.6942,0.6948,0.6922,0.6938,481,18.067226890756388,18.067226890756388,OVERSOLD_ALIGN,-0.5621216488901722,0.46122801960218807,0.36033439031421993
1984-01-11,00:00:00,0.6901,0.6921,0.6888,0.6899,641,17.916666666666714,17.916666666666714,OVERSOLD_ALIGN,-0.0724742716335621,1.3770111610378408,1.4784751413248278
1984-02-16,00:00:00,0.7316,0.7317,0.7312,0.7313,71,81.55668358714041,81.55668358714041,OVERBOUGHT_ALIGN,-0.34185696704498114,0.35553124572679434,1.43579926158896
1984-03-06,00:00:00,0.7655,0.7665,0.7635,0.7655,601,81.30601792573626,81.30601792573626,OVERBOUGHT_ALIGN,0.1959503592423327,-0.8883082952318637,-0.2482037883736137
1984-04-19,00:00:00,0.7351,0.7351,0.7351,0.7351,1,19.9376947040502,19.9376947040502,OVERSOLD_ALIGN,-0.013603591348114405,-0.8570262549312981,-1.63243096177391
1984-04-26,00:00:00,0.7253,0.7253,0.7249,0.7253,81,18.633540372670964,18.633540372670964,OVERSOLD_ALIGN,-0.30332276299462013,-1.1581414587067371,-0.9789052805735552
1984-04-27,00:00:00,0.7231,0.7231,0.7231,0.7231,1,18.126888217522875,18.126888217522875,OVERSOLD_ALIGN,-0.5808325266214883,-0.8297607523164161,-2.4616235652053557
1984-04-30,00:00:00,0.7189,0.7189,0.7186,0.7189,61,12.078651685393424,12.078651685393424,OVERSOLD_ALIGN,-0.27820280984837975,0.6676867436361144,-2.197802197802203
1984-05-01,00:00:00,0.7169,0.7169,0.7168,0.7169,21,2.0588235294118533,2.0588235294118533,OVERSOLD_ALIGN,0.0278978937090219,0.1813363091086578,-1.4227925791602716
1984-05-02,00:00:00,0.7171,0.7171,0.7171,0.7171,1,2.8301886792453246,2.8301886792453246,OVERSOLD_ALIGN,0.9203737275136036,-1.6455166643424797,-1.8407474550271914
1984-05-04,00:00:00,0.7183,0.7187,0.7181,0.7182,111,18.98734177215195,18.98734177215195,OVERSOLD_ALIGN,-1.7961570593149419,-1.6012252854358053,-1.1556669451406258
1984-05-07,00:00:00,0.7053,0.7053,0.7053,0.7053,1,14.880952380952479,14.880952380952479,OVERSOLD_ALIGN,-0.31192400396995473,-0.19849709343542715,0.9215936480930029
1984-05-08,00:00:00,0.7031,0.7034,0.7031,0.7031,61,14.734774066797726,14.734774066797726,OVERSOLD_ALIGN,0.5120182050917435,0.31290001422274083,1.422272791921492
1984-06-22,00:00:00,0.7023,0.703,0.7017,0.7025,241,6.197183098591495,6.197183098591495,OVERSOLD_ALIGN,-0.7829181494662006,-0.24199288256228252,-0.313167259786474
1984-06-25,00:00:00,0.6972,0.6977,0.6965,0.697,221,5.978260869565148,5.978260869565148,OVERSOLD_ALIGN,0.6169296987087635,0.6169296987087635,-0.37302725968435235
1984-06-26,00:00:00,0.7014,0.7019,0.7008,0.7013,211,15.81508515815095,15.81508515815095,OVERSOLD_ALIGN,-0.07129616426637045,0.25666619135889246,-0.7842578069299957
1984-06-27,00:00:00,0.7009,0.704,0.6993,0.7008,931,16.839378238342036,16.839378238342036,OVERSOLD_ALIGN,0.0713470319634783,-0.07134703196346247,-1.3555936073059294
1984-06-28,00:00:00,0.7012,0.7027,0.699,0.7013,731,18.324607329843133,18.324607329843133,OVERSOLD_ALIGN,0.25666619135889246,-0.9838870668758045,-1.668330243832888
1984-07-03,00:00:00,0.6946,0.6963,0.6936,0.6944,521,17.468354430379804,17.468354430379804,OVERSOLD_ALIGN,0.20161290322580025,-0.6912442396313402,-0.8928571428571404
1984-09-05,00:00:00,0.6626,0.6643,0.662,0.6626,461,16.969696969696827,16.969696969696827,OVERSOLD_ALIGN,0.09055236945367416,-1.2979172955025569,-2.7618472683368522
1984-09-06,00:00:00,0.6632,0.6634,0.6625,0.6632,181,18.960244648318024,18.960244648318024,OVERSOLD_ALIGN,-1.115802171290706,-1.9300361881785335,-2.714113389626058
1984-09-07,00:00:00,0.6562,0.6586,0.6547,0.6558,741,16.31578947368419,16.31578947368419,OVERSOLD_ALIGN,-0.2744739249771308,-0.4422079902409292,-2.851479109484606
1984-09-10,00:00:00,0.6542,0.6544,0.6538,0.654,101,16.939890710382485,16.939890710382485,OVERSOLD_ALIGN,-0.5504587155963375,-1.4831804281345629,-3.3333333333333397
1984-09-11,00:00:00,0.6504,0.6509,0.6504,0.6504,101,15.42288557213925,15.42288557213925,OVERSOLD_ALIGN,0.3843788437884468,-0.7995079950799481,-2.813653136531363
1984-09-12,00:00:00,0.6525,0.6534,0.6524,0.6529,161,11.458333333333485,11.458333333333485,OVERSOLD_ALIGN,-1.3172001837953824,-2.419972430693833,-3.8443865829376644
1984-09-13,00:00:00,0.6443,0.6465,0.6433,0.6443,641,9.691629955947278,9.691629955947278,OVERSOLD_ALIGN,0.13968648145274126,-1.8780071395312743,-2.0332143411454293
1984-09-14,00:00:00,0.6454,0.6462,0.6448,0.6452,261,11.883408071749017,11.883408071749017,OVERSOLD_ALIGN,-1.255424674519528,-2.0303781773093617,0.3874767513949252
1984-09-17,00:00:00,0.6369,0.6385,0.6366,0.6371,361,10.211946050096458,10.211946050096458,OVERSOLD_ALIGN,-0.7691100298226362,-1.4597394443572398,0.0
1984-09-18,00:00:00,0.6322,0.6323,0.6322,0.6322,21,7.207207207207389,7.207207207207389,OVERSOLD_ALIGN,-0.015817779183800854,-0.15817779183802608,1.2021512179690053
1984-09-19,00:00:00,0.6324,0.6334,0.6318,0.6321,291,7.504690431519876,7.504690431519876,OVERSOLD_ALIGN,-0.6802721088435328,2.4679639297579588,1.9775352001265554
1984-09-20,00:00:00,0.6278,0.6326,0.6254,0.6278,1441,6.980802792321285,6.980802792321285,OVERSOLD_ALIGN,0.5415737496017774,1.4813634915578169,1.9592226823829206
1984-09-21,00:00:00,0.6311,0.6379,0.6174,0.6312,4091,13.028169014084582,13.028169014084582,OVERSOLD_ALIGN,2.61406844106465,1.3624841571609714,1.02978453738911
1984-11-02,00:00:00,0.6634,0.6634,0.6634,0.6634,1,80.12048192771107,80.12048192771107,OVERBOUGHT_ALIGN,0.5125113053964363,0.5577328911667224,-0.06029544769369249
1984-11-05,00:00:00,0.6672,0.6678,0.6657,0.6668,381,82.02898550724649,82.02898550724649,OVERBOUGHT_ALIGN,-0.2849430113977057,-0.17996400719855712,-0.20995800839831388
1984-11-30,00:00:00,0.63,0.6318,0.629,0.6296,521,18.72659176029964,18.72659176029964,OVERSOLD_ALIGN,-0.07941550190598093,1.0482846251588214,0.4129606099110444
1984-12-03,00:00:00,0.6293,0.6321,0.6279,0.6291,821,14.75728155339813,14.75728155339813,OVERSOLD_ALIGN,1.541885232872364,1.5100937847718887,0.6676204101096775
1985-02-08,00:00:00,0.601,0.6028,0.6003,0.6012,481,19.999999999999915,19.999999999999915,OVERSOLD_ALIGN,-0.5156353958749155,-1.4471057884231422,-0.5322687957418465
1985-02-11,00:00:00,0.5983,0.6004,0.5971,0.5981,641,17.905405405405332,17.905405405405332,OVERSOLD_ALIGN,-0.20063534525998644,-0.585186423674962,-1.371008192609929
1985-02-12,00:00:00,0.5969,0.5969,0.5969,0.5969,1,18.466898954703765,18.466898954703765,OVERSOLD_ALIGN,-0.7371418998157078,0.28480482492880466,-1.658569274585361
1985-02-13,00:00:00,0.5926,0.5935,0.5923,0.5925,231,5.762711864406555,5.762711864406555,OVERSOLD_ALIGN,0.3544303797468339,0.9282700421940843,-1.5696202531645524
1985-02-14,00:00:00,0.5946,0.5949,0.5946,0.5946,61,12.297734627831517,12.297734627831517,OVERSOLD_ALIGN,0.6727211570803908,-0.7904473595694647,-2.825428859737645
1985-02-19,00:00:00,0.59,0.59,0.5898,0.5899,31,17.026378896882505,17.026378896882505,OVERSOLD_ALIGN,-0.4916087472452982,-2.051195117816579,-0.5255127987794528
1985-02-20,00:00:00,0.5871,0.5887,0.5863,0.587,471,13.990825688073386,13.990825688073386,OVERSOLD_ALIGN,-0.6473594548551814,-3.3730834752981145,-0.18739352640544973
1985-02-21,00:00:00,0.5832,0.5844,0.5823,0.5832,421,13.80090497737558,13.80090497737558,OVERSOLD_ALIGN,-0.925925925925938,-2.726337448559675,0.017146776406033775
1985-02-22,00:00:00,0.5775,0.5787,0.577,0.5778,311,13.406593406593402,13.406593406593402,OVERSOLD_ALIGN,-1.834544825199021,1.5576323987538954,0.3288335064036021
1985-02-25,00:00:00,0.5672,0.5686,0.5664,0.5672,441,11.77606177606178,11.77606177606178,OVERSOLD_ALIGN,0.017630465444285787,3.2968970380817946,0.5818053596614896
1985-02-26,00:00:00,0.5672,0.5694,0.5633,0.5673,1211,11.946050096339093,11.946050096339093,OVERSOLD_ALIGN,3.4373347435219395,2.820377225453907,1.4101886127269534
1985-03-25,00:00:00,0.6051,0.6068,0.6042,0.6053,501,80.96085409252663,80.96085409252663,OVERBOUGHT_ALIGN,0.44605980505535037,3.436312572278216,2.5111514951264007
1985-03-26,00:00:00,0.6078,0.6093,0.6049,0.608,861,80.22181146025872,80.22181146025872,OVERBOUGHT_ALIGN,2.4999999999999987,4.309210526315789,3.1085526315789522
1985-03-27,00:00:00,0.6232,0.6254,0.6187,0.6232,1341,85.05079825834545,85.05079825834545,OVERBOUGHT_ALIGN,0.46534017971758884,0.8985879332477615,-0.9948652118100101
1985-03-28,00:00:00,0.6262,0.6287,0.6247,0.6261,791,88.87283236994215,88.87283236994215,OVERBOUGHT_ALIGN,1.2937230474365111,-0.8944258105733811,-1.6451046158760543
1985-03-29,00:00:00,0.6341,0.6343,0.6337,0.6342,111,88.7591240875912,88.7591240875912,OVERBOUGHT_ALIGN,-0.8514664143803155,-1.15105644906969,-2.885525070955532
1985-04-01,00:00:00,0.6291,0.633,0.6269,0.6288,1191,81.60112359550563,81.60112359550563,OVERBOUGHT_ALIGN,-1.319974554707375,-1.876590330788809,-1.081424936386773
1985-04-03,00:00:00,0.6273,0.6287,0.6264,0.6269,421,80.82706766917295,80.82706766917295,OVERBOUGHT_ALIGN,-1.579199234327647,-1.7546658159196058,0.7816238634550989
1985-07-10,00:00:00,0.6653,0.6656,0.6649,0.6652,131,84.02061855670105,84.02061855670105,OVERBOUGHT_ALIGN,0.4209260372820241,2.164762477450386,2.7059530968129906
1985-07-11,00:00:00,0.6678,0.6701,0.6636,0.668,1281,89.8477157360406,89.8477157360406,OVERBOUGHT_ALIGN,1.1526946107784324,1.4221556886227473,1.377245508982034
1985-07-12,00:00:00,0.6756,0.6767,0.6741,0.6757,511,91.50743099787684,91.50743099787684,OVERBOUGHT_ALIGN,0.5771792215480265,1.9091312712742374,0.02959893443835696
1985-07-15,00:00:00,0.6798,0.6803,0.6795,0.6796,141,92.01596806387225,92.01596806387225,OVERBOUGHT_ALIGN,-0.3090052972336655,0.529723366686293,0.971159505591532
1985-07-16,00:00:00,0.6776,0.6777,0.6771,0.6775,111,87.42268041237114,87.42268041237114,OVERBOUGHT_ALIGN,1.6383763837638374,-0.04428044280442316,0.11808118081181151
1985-07-17,00:00:00,0.6887,0.6895,0.687,0.6886,491,92.08261617900165,92.08261617900165,OVERBOUGHT_ALIGN,-0.7841998257333662,-1.8443218123729372,-0.813244263723488
1985-07-18,00:00:00,0.6828,0.688,0.6804,0.6832,1481,83.22147651006713,83.22147651006713,OVERBOUGHT_ALIGN,-0.8782201405152232,0.4391100702576116,-0.1902810304449764
1985-09-10,00:00:00,0.6645,0.6649,0.6637,0.6645,241,18.654434250764396,18.654434250764396,OVERSOLD_ALIGN,-0.34612490594431433,1.3393528969149766,1.27915726109858
1985-09-11,00:00:00,0.6622,0.6656,0.6606,0.6622,1001,8.415841584158258,8.415841584158258,OVERSOLD_ALIGN,0.07550588945936951,2.053760193295069,1.615826034430692
1985-09-12,00:00:00,0.6625,0.6642,0.6597,0.6627,881,9.540034071549996,9.540034071549996,OVERSOLD_ALIGN,1.6146069111211774,2.1729289271163545,3.183944469594086
1985-09-26,00:00:00,0.7352,0.736,0.7347,0.7355,231,87.21973094170407,87.21973094170407,OVERBOUGHT_ALIGN,-0.5438477226376619,-0.05438477226377524,0.6662134602311223
1985-09-27,00:00:00,0.7313,0.7337,0.7303,0.7315,661,88.10872027180072,88.10872027180072,OVERBOUGHT_ALIGN,-0.09569377990431086,1.0663021189336865,0.9979494190020468
1985-09-30,00:00:00,0.731,0.7323,0.7302,0.7308,401,87.37316798196169,87.37316798196169,OVERBOUGHT_ALIGN,0.5883962780514465,1.8336070060207945,1.163108921729605
1985-10-01,00:00:00,0.735,0.7371,0.7309,0.7351,1231,90.18743109151045,90.18743109151045,OVERBOUGHT_ALIGN,0.5713508366208655,0.720990341450139,0.557747245272751
1985-10-02,00:00:00,0.7391,0.7409,0.7381,0.7393,541,90.57203389830507,90.57203389830507,OVERBOUGHT_ALIGN,0.6627891248478311,-0.06763154335181185,-0.3381577167590893
1985-10-03,00:00:00,0.7438,0.7463,0.7395,0.7442,1321,89.95485327313767,89.95485327313767,OVERBOUGHT_ALIGN,-0.5106154259607667,-0.6584251545283547,-1.1018543402311187
1985-10-04,00:00:00,0.7405,0.7424,0.737,0.7404,1071,85.88888888888886,85.88888888888886,OVERBOUGHT_ALIGN,-0.21609940572662545,-0.16207455429497283,-0.5537547271744994
1985-10-07,00:00:00,0.7386,0.7399,0.738,0.7388,361,84.16389811738651,84.16389811738651,OVERBOUGHT_ALIGN,0.06767731456415065,-0.2707092582566326,-0.5278830536004351
1985-10-08,00:00:00,0.7392,0.7399,0.739,0.7393,171,88.23529411764706,88.23529411764706,OVERBOUGHT_ALIGN,-0.013526308670362369,-0.44636818612200324,-1.393209793047474
1985-10-09,00:00:00,0.7392,0.7402,0.7384,0.7392,361,88.23529411764706,88.23529411764706,OVERBOUGHT_ALIGN,-0.32467532467531895,-0.3923160173160192,-0.28409090909090784
1985-10-10,00:00:00,0.7369,0.7382,0.7364,0.7368,351,83.8874680306906,83.8874680306906,OVERBOUGHT_ALIGN,-0.10857763300760354,-0.25787187839305276,0.7057546145494005
1985-11-28,00:00:00,0.7731,0.7731,0.7731,0.7731,1,86.57894736842087,86.57894736842087,OVERBOUGHT_ALIGN,0.6855516750743721,-0.1164144353899899,0.19402405898330694
1985-11-29,00:00:00,0.7784,0.7784,0.7784,0.7784,1,89.461358313817,89.461358313817,OVERBOUGHT_ALIGN,-0.0899280575539612,-0.2569373072970198,-0.809352517985608
1985-12-02,00:00:00,0.7777,0.7815,0.7757,0.7777,1161,87.85046728971926,87.85046728971926,OVERBOUGHT_ALIGN,-0.7072135785007008,-0.23145171660022024,-1.0029574386009925
1985-12-05,00:00:00,0.7758,0.7764,0.7743,0.7759,411,81.0526315789474,81.0526315789474,OVERBOUGHT_ALIGN,-0.16754736435108633,-0.7732955277741984,3.2607294754478655
